region.centroid.col,region.centroid.row,region.pixel.count,short.line.density.5,short.line.density.2,vedge.mean,vegde.sd,hedge.mean,hedge.sd,intensity.mean,rawred.mean,rawblue.mean,rawgreen.mean,exred.mean,exblue.mean,exgreen.mean,value.mean,saturation.mean,hue.mean,class
[-Inf;151.5],(54.5;72.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(0.6438355;1.496295],(2.055555;3.416665],(0.964527;1.59132],(19.9074;28.75925],(18.16665;26.2222],(26.27775;36.27775],(16.94445;22.16665],(-7.388885;-3.166665],(16.72225;21.16665],(-17.83335;-13.72225],(28.38885;36.27775],(0.3629445;0.447372],(-1.795415;-1.51262],brickface
[-Inf;151.5],(54.5;72.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(1.496295;7.75185],(2.055555;3.416665],(1.59132;11.57775],(19.9074;28.75925],(18.16665;26.2222],(26.27775;36.27775],(12.38885;16.94445],(-3.166665;-1.277775],(16.72225;21.16665],(-17.83335;-13.72225],(28.38885;36.27775],(0.3629445;0.447372],(-1.795415;-1.51262],brickface
[-Inf;151.5],(160.5;210.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(0.6438355;1.496295],(0.5000005;1.36111],(0.964527;1.59132],(10.2778;17.16665],(9.611115;15.61115],(8.833335;19.05555],(16.94445;22.16665],(-7.388885;-3.166665],[-Inf;-0.111111],(1.0555565; Inf],(15.72225;20.72225],(0.447372;0.5243995],(0.64353; Inf],grass
[-Inf;151.5],(160.5;210.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(1.496295;7.75185],(2.055555;3.416665],(1.59132;11.57775],(47.22225;63.57405],(41.94445;56.3333],(57.5;77.8889],(36.05555;55.83335],(-22.27775;-13.94445],(42.16665;46.61115],(-25.72225;-20.5],(57.5;77.8889],(0.2749175;0.321112],(-2.08594;-1.86573],path
(193.5; Inf],(54.5;72.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(0.6438355;1.496295],(19.3611; Inf],(11.57775;241.335],(47.22225;63.57405],(41.94445;56.3333],(57.5;77.8889],(36.05555;55.83335],(-13.94445;-10.83335],(21.16665;28.72225],(-13.72225;-9.944445],(57.5;77.8889],(0.117533;0.247783],(-2.08594;-1.86573],cement
[-Inf;151.5],(129.5;147.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(1.496295;7.75185],(2.055555;3.416665],(1.59132;11.57775],(0.1296295;3.72222],[-Inf;3.944445],(3.944445;6.166665],(1.722225;2.722225],(-7.388885;-3.166665],(5.388885;16.72225],(-6.277775;-0.0555555],(0.0555555;5.166665],(0.7169145; Inf],(-2.245545;-2.20746],window
[-Inf;151.5],(116.5;129.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.3333345;0.7222225],(0.2074075;0.6438355],(0.5000005;1.36111],(0.3470235;0.964527],(0.1296295;3.72222],[-Inf;3.944445],(3.944445;6.166665],(0.1666665;1.722225],(-7.388885;-3.166665],(5.388885;16.72225],(-6.277775;-0.0555555],(0.0555555;5.166665],(0.7169145; Inf],(-2.20746;-2.08594],foliage
[-Inf;151.5],(54.5;72.5],9,(0.0555555; Inf],[-Inf;0.0555555],(1.250005;2.527775],(1.496295;7.75185],(2.055555;3.416665],(1.59132;11.57775],(19.9074;28.75925],(18.16665;26.2222],(26.27775;36.27775],(12.38885;16.94445],(-3.166665;-1.277775],(16.72225;21.16665],(-20.5;-17.83335],(28.38885;36.27775],(0.3629445;0.447372],(-1.795415;-1.51262],brickface
(193.5; Inf],(160.5;210.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(1.496295;7.75185],(2.055555;3.416665],(1.59132;11.57775],(10.2778;17.16665],(9.611115;15.61115],(8.833335;19.05555],(16.94445;22.16665],(-10.83335;-7.388885],[-Inf;-0.111111],(1.0555565; Inf],(20.72225;28.38885],(0.3629445;0.447372],(0.64353; Inf],grass
[-Inf;151.5],(54.5;72.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(0.6438355;1.496295],(1.36111;2.055555],(0.02962965;0.3470235],(82.9815; Inf],(67.2778; Inf],(101.7777; Inf],(71.27775; Inf],[-Inf;-30.27775],(42.16665;46.61115],(-13.72225;-9.944445],(101.7777; Inf],(0.117533;0.247783],(-2.41102;-2.245545],sky
[-Inf;151.5],(210.5; Inf],9,[-Inf;0.0555555],[-Inf;0.0555555],(2.527775;4.083335],(7.75185; Inf],(3.416665;5.47222],(1.59132;11.57775],(6.7963;10.2778],(6.388885;8.611115],(6.166665;8.833335],(6.944445;12.38885],(-7.388885;-3.166665],[-Inf;-0.111111],(1.0555565; Inf],(8.5;15.72225],(0.447372;0.5243995],(0.64353; Inf],grass
[-Inf;151.5],(81.5;116.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.3333345;0.7222225],(0.2074075;0.6438355],(0.5000005;1.36111],(0.3470235;0.964527],(0.1296295;3.72222],[-Inf;3.944445],(3.944445;6.166665],(0.1666665;1.722225],(-7.388885;-3.166665],(5.388885;16.72225],(-6.277775;-0.0555555],(5.166665;6.5],(0.7169145; Inf],(-2.20746;-2.08594],foliage
(193.5; Inf],(81.5;116.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.3333345;0.7222225],(0.02962985;0.2074075],(0.5000005;1.36111],(0.3470235;0.964527],(0.1296295;3.72222],[-Inf;3.944445],(6.166665;8.833335],(0.1666665;1.722225],(-7.388885;-3.166665],(5.388885;16.72225],(-6.277775;-0.0555555],(5.166665;6.5],(0.7169145; Inf],(-2.245545;-2.20746],foliage
[-Inf;151.5],(81.5;116.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(0.6438355;1.496295],(2.055555;3.416665],(1.59132;11.57775],(19.9074;28.75925],(18.16665;26.2222],(22.7778;26.27775],(12.38885;16.94445],(0.0555555; Inf],(5.388885;16.72225],(-17.83335;-13.72225],(20.72225;28.38885],(0.3629445;0.447372],(-1.795415;-1.51262],brickface
(151.5;193.5],(81.5;116.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(0.2074075;0.6438355],(0.5000005;1.36111],(0.02962965;0.3470235],(47.22225;63.57405],(41.94445;56.3333],(57.5;77.8889],(36.05555;55.83335],(-22.27775;-13.94445],(28.72225;42.16665],(-20.5;-17.83335],(57.5;77.8889],(0.247783;0.2749175],(-2.08594;-1.86573],cement
(151.5;193.5],(160.5;210.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(1.496295;7.75185],(3.416665;5.47222],(1.59132;11.57775],(31.8889;47.22225],(26.2222;41.94445],(43.83335;57.5],(26.5;33.44445],(-13.94445;-10.83335],(21.16665;28.72225],(-13.72225;-9.944445],(43.83335;57.5],(0.2749175;0.321112],(-2.08594;-1.86573],path
[-Inf;151.5],(81.5;116.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.3333345;0.7222225],(0.2074075;0.6438355],[-Inf;0.2777785],(0.02962965;0.3470235],(17.16665;19.9074],(9.611115;15.61115],(26.27775;36.27775],(12.38885;16.94445],(-22.27775;-13.94445],(21.16665;28.72225],(-13.72225;-9.944445],(20.72225;28.38885],(0.447372;0.5243995],(-2.20746;-2.08594],window
[-Inf;151.5],(116.5;129.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(0.02962985;0.2074075],(1.36111;2.055555],(1.59132;11.57775],(19.9074;28.75925],(9.611115;15.61115],(26.27775;36.27775],(12.38885;16.94445],(-22.27775;-13.94445],(28.72225;42.16665],(-17.83335;-13.72225],(28.38885;36.27775],(0.5243995;0.6216975],(-2.20746;-2.08594],cement
[-Inf;151.5],[-Inf;54.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(0.6438355;1.496295],(0.5000005;1.36111],(0.3470235;0.964527],(47.22225;63.57405],(41.94445;56.3333],(57.5;77.8889],(36.05555;55.83335],(-26.94445;-22.27775],(42.16665;46.61115],(-25.72225;-20.5],(57.5;77.8889],(0.2749175;0.321112],(-2.20746;-2.08594],cement
(151.5;193.5],(160.5;210.5],9,(0.0555555; Inf],[-Inf;0.0555555],(2.527775;4.083335],(1.496295;7.75185],(1.36111;2.055555],(0.964527;1.59132],(47.22225;63.57405],(41.94445;56.3333],(57.5;77.8889],(36.05555;55.83335],(-22.27775;-13.94445],(28.72225;42.16665],(-20.5;-17.83335],(57.5;77.8889],(0.2749175;0.321112],(-2.08594;-1.86573],path
(193.5; Inf],[-Inf;54.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(1.496295;7.75185],(0.2777785;0.5000005],(0.3470235;0.964527],(10.2778;17.16665],(9.611115;15.61115],(19.05555;22.7778],(6.944445;12.38885],(-13.94445;-10.83335],(16.72225;21.16665],(-9.944445;-8.5],(20.72225;28.38885],(0.447372;0.5243995],(-2.20746;-2.08594],window
[-Inf;151.5],(147.5;155.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(0.2074075;0.6438355],(5.47222;19.3611],(11.57775;241.335],(10.2778;17.16665],(9.611115;15.61115],(8.833335;19.05555],(16.94445;22.16665],(-13.94445;-10.83335],(1.166665;5.388885],(1.0555565; Inf],(15.72225;20.72225],(0.3629445;0.447372],(0.64353; Inf],grass
[-Inf;151.5],(81.5;116.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(0.2074075;0.6438355],(2.055555;3.416665],(1.59132;11.57775],(19.9074;28.75925],(18.16665;26.2222],(26.27775;36.27775],(16.94445;22.16665],(-3.166665;-1.277775],(16.72225;21.16665],(-20.5;-17.83335],(28.38885;36.27775],(0.3629445;0.447372],(-1.795415;-1.51262],brickface
[-Inf;151.5],(81.5;116.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(0.6438355;1.496295],(0.5000005;1.36111],(0.3470235;0.964527],(47.22225;63.57405],(41.94445;56.3333],(57.5;77.8889],(36.05555;55.83335],(-26.94445;-22.27775],(42.16665;46.61115],(-25.72225;-20.5],(57.5;77.8889],(0.2749175;0.321112],(-2.20746;-2.08594],cement
[-Inf;151.5],(129.5;147.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.3333345;0.7222225],(0.2074075;0.6438355],(0.5000005;1.36111],(0.3470235;0.964527],(0.1296295;3.72222],[-Inf;3.944445],(3.944445;6.166665],(1.722225;2.722225],(-7.388885;-3.166665],(5.388885;16.72225],(-6.277775;-0.0555555],(0.0555555;5.166665],(0.7169145; Inf],(-2.41102;-2.245545],foliage
[-Inf;151.5],(81.5;116.5],9,(0.0555555; Inf],[-Inf;0.0555555],(1.250005;2.527775],(0.6438355;1.496295],(3.416665;5.47222],(1.59132;11.57775],(19.9074;28.75925],(18.16665;26.2222],(22.7778;26.27775],(12.38885;16.94445],(0.0555555; Inf],(5.388885;16.72225],(-17.83335;-13.72225],(20.72225;28.38885],(0.3629445;0.447372],(-1.51262;-0.28793347],brickface
[-Inf;151.5],(129.5;147.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(0.2074075;0.6438355],(0.5000005;1.36111],(0.3470235;0.964527],(4.48148;6.7963],(6.388885;8.611115],(6.166665;8.833335],(4.166665;6.944445],(0.0555555; Inf],(1.166665;5.388885],(-8.5;-6.277775],(6.5;8.5],(0.447372;0.5243995],(-1.51262;-0.28793347],brickface
(151.5;193.5],(160.5;210.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(0.6438355;1.496295],(5.47222;19.3611],(11.57775;241.335],(28.75925;31.8889],(26.2222;41.94445],(36.27775;43.83335],(26.5;33.44445],(-10.83335;-7.388885],(16.72225;21.16665],(-9.944445;-8.5],(36.27775;43.83335],(0.117533;0.247783],(-2.245545;-2.20746],path
(151.5;193.5],[-Inf;54.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(0.2074075;0.6438355],(0.5000005;1.36111],(0.3470235;0.964527],(82.9815; Inf],(67.2778; Inf],(101.7777; Inf],(71.27775; Inf],[-Inf;-30.27775],(46.61115; Inf],(-17.83335;-13.72225],(101.7777; Inf],(0.117533;0.247783],(-2.41102;-2.245545],sky
(193.5; Inf],(54.5;72.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(0.2074075;0.6438355],(0.5000005;1.36111],(0.3470235;0.964527],(82.9815; Inf],(67.2778; Inf],(101.7777; Inf],(71.27775; Inf],[-Inf;-30.27775],(46.61115; Inf],(-17.83335;-13.72225],(101.7777; Inf],(0.117533;0.247783],(-2.41102;-2.245545],sky
(193.5; Inf],(116.5;129.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.3333345;0.7222225],(0.02962985;0.2074075],(0.2777785;0.5000005],(0.02962965;0.3470235],(4.48148;6.7963],(6.388885;8.611115],(6.166665;8.833335],(2.722225;4.166665],(0.0555555; Inf],(1.166665;5.388885],(-8.5;-6.277775],(6.5;8.5],(0.5243995;0.6216975],(-1.51262;-0.28793347],brickface
[-Inf;151.5],(160.5;210.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(4.083335;6.63889],(1.496295;7.75185],(5.47222;19.3611],(1.59132;11.57775],(47.22225;63.57405],(41.94445;56.3333],(57.5;77.8889],(36.05555;55.83335],(-22.27775;-13.94445],(28.72225;42.16665],(-20.5;-17.83335],(57.5;77.8889],(0.2749175;0.321112],(-2.08594;-1.86573],path
(151.5;193.5],(160.5;210.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(0.2074075;0.6438355],(1.36111;2.055555],(1.59132;11.57775],(10.2778;17.16665],(8.611115;9.611115],(8.833335;19.05555],(12.38885;16.94445],(-10.83335;-7.388885],[-Inf;-0.111111],(1.0555565; Inf],(15.72225;20.72225],(0.3629445;0.447372],(0.64353; Inf],grass
[-Inf;151.5],(54.5;72.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(6.63889;21.86115],(7.75185; Inf],(19.3611; Inf],(11.57775;241.335],(28.75925;31.8889],(18.16665;26.2222],(36.27775;43.83335],(26.5;33.44445],(-22.27775;-13.94445],(21.16665;28.72225],(-6.277775;-0.0555555],(36.27775;43.83335],(0.3629445;0.447372],(-2.41102;-2.245545],foliage
[-Inf;151.5],(54.5;72.5],9,(0.0555555; Inf],[-Inf;0.0555555],(1.250005;2.527775],(1.496295;7.75185],(2.055555;3.416665],(0.3470235;0.964527],(47.22225;63.57405],(41.94445;56.3333],(57.5;77.8889],(36.05555;55.83335],(-22.27775;-13.94445],(28.72225;42.16665],(-25.72225;-20.5],(57.5;77.8889],(0.2749175;0.321112],(-2.20746;-2.08594],cement
(193.5; Inf],(81.5;116.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(0.2074075;0.6438355],(0.5000005;1.36111],(0.3470235;0.964527],(82.9815; Inf],(67.2778; Inf],(101.7777; Inf],(71.27775; Inf],[-Inf;-30.27775],(46.61115; Inf],[-Inf;-25.72225],(101.7777; Inf],(0.321112;0.3629445],(-2.245545;-2.20746],sky
[-Inf;151.5],(54.5;72.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.3333345;0.7222225],(0.02962985;0.2074075],(0.5000005;1.36111],(0.3470235;0.964527],(82.9815; Inf],(67.2778; Inf],(101.7777; Inf],(71.27775; Inf],(-26.94445;-22.27775],(42.16665;46.61115],(-20.5;-17.83335],(101.7777; Inf],(0.117533;0.247783],(-2.20746;-2.08594],sky
[-Inf;151.5],(129.5;147.5],9,[-Inf;0.0555555],[-Inf;0.0555555],[-Inf;0.1944435],(0.02962985;0.2074075],[-Inf;0.2777785],(0.02962965;0.3470235],[-Inf;0.1296295],[-Inf;3.944445],(0.0555555;3.944445],[-Inf;0.1666665],(-1.277775;0.0555555],(-0.111111;1.166665],(-6.277775;-0.0555555],(0.0555555;5.166665],(0.117533;0.247783],(-2.20746;-2.08594],window
[-Inf;151.5],(72.5;81.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(21.86115; Inf],(7.75185; Inf],(19.3611; Inf],(241.335; Inf],(31.8889;47.22225],(26.2222;41.94445],(43.83335;57.5],(36.05555;55.83335],(-26.94445;-22.27775],(21.16665;28.72225],(-6.277775;-0.0555555],(43.83335;57.5],(0.3629445;0.447372],[-Inf;-2.41102],foliage
(151.5;193.5],(160.5;210.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.3333345;0.7222225],(0.02962985;0.2074075],(0.5000005;1.36111],(0.3470235;0.964527],(10.2778;17.16665],(9.611115;15.61115],(8.833335;19.05555],(16.94445;22.16665],(-10.83335;-7.388885],[-Inf;-0.111111],(1.0555565; Inf],(15.72225;20.72225],(0.3629445;0.447372],(0.64353; Inf],grass
[-Inf;151.5],(155.5;160.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(2.527775;4.083335],(1.496295;7.75185],(2.055555;3.416665],(0.3470235;0.964527],(19.9074;28.75925],(18.16665;26.2222],(26.27775;36.27775],(16.94445;22.16665],(-13.94445;-10.83335],(21.16665;28.72225],(-13.72225;-9.944445],(28.38885;36.27775],(0.3629445;0.447372],(-2.20746;-2.08594],cement
[-Inf;151.5],(210.5; Inf],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(1.496295;7.75185],(2.055555;3.416665],(1.59132;11.57775],(10.2778;17.16665],(9.611115;15.61115],(8.833335;19.05555],(16.94445;22.16665],(-7.388885;-3.166665],[-Inf;-0.111111],(1.0555565; Inf],(15.72225;20.72225],(0.447372;0.5243995],(0.64353; Inf],grass
(151.5;193.5],(155.5;160.5],9,(0.0555555; Inf],[-Inf;0.0555555],(1.250005;2.527775],(0.6438355;1.496295],(1.36111;2.055555],(0.964527;1.59132],(19.9074;28.75925],(18.16665;26.2222],(19.05555;22.7778],(16.94445;22.16665],(-1.277775;0.0555555],(5.388885;16.72225],(-6.277775;-0.0555555],(20.72225;28.38885],(0.117533;0.247783],(-1.795415;-1.51262],cement
(193.5; Inf],(210.5; Inf],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(0.6438355;1.496295],(2.055555;3.416665],(1.59132;11.57775],(10.2778;17.16665],(6.388885;8.611115],(8.833335;19.05555],(12.38885;16.94445],(-10.83335;-7.388885],[-Inf;-0.111111],(1.0555565; Inf],(8.5;15.72225],(0.3629445;0.447372],(0.64353; Inf],grass
[-Inf;151.5],(160.5;210.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.3333345;0.7222225],(0.2074075;0.6438355],(0.5000005;1.36111],(0.3470235;0.964527],(19.9074;28.75925],(18.16665;26.2222],(22.7778;26.27775],(26.5;33.44445],(-22.27775;-13.94445],[-Inf;-0.111111],(1.0555565; Inf],(28.38885;36.27775],(0.321112;0.3629445],(0.64353; Inf],grass
[-Inf;151.5],(81.5;116.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.3333345;0.7222225],(0.02962985;0.2074075],(0.5000005;1.36111],(0.02962965;0.3470235],(4.48148;6.7963],(6.388885;8.611115],(3.944445;6.166665],(2.722225;4.166665],(0.0555555; Inf],(1.166665;5.388885],(-8.5;-6.277775],(6.5;8.5],(0.5243995;0.6216975],(-1.51262;-0.28793347],brickface
[-Inf;151.5],(129.5;147.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(4.083335;6.63889],(1.496295;7.75185],(2.055555;3.416665],(1.59132;11.57775],(6.7963;10.2778],(3.944445;6.388885],(8.833335;19.05555],(6.944445;12.38885],(-13.94445;-10.83335],(5.388885;16.72225],(-6.277775;-0.0555555],(8.5;15.72225],(0.6216975;0.7169145],[-Inf;-2.41102],foliage
[-Inf;151.5],(116.5;129.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(2.527775;4.083335],(1.496295;7.75185],(3.416665;5.47222],(1.59132;11.57775],(17.16665;19.9074],(15.61115;18.16665],(22.7778;26.27775],(12.38885;16.94445],(-7.388885;-3.166665],(5.388885;16.72225],(-9.944445;-8.5],(20.72225;28.38885],(0.3629445;0.447372],(-1.795415;-1.51262],foliage
[-Inf;151.5],[-Inf;54.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(1.496295;7.75185],(2.055555;3.416665],(0.964527;1.59132],(17.16665;19.9074],(15.61115;18.16665],(22.7778;26.27775],(12.38885;16.94445],(-7.388885;-3.166665],(16.72225;21.16665],(-17.83335;-13.72225],(20.72225;28.38885],(0.447372;0.5243995],(-1.795415;-1.51262],brickface
(193.5; Inf],[-Inf;54.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(0.6438355;1.496295],(1.36111;2.055555],(0.964527;1.59132],(82.9815; Inf],(67.2778; Inf],(101.7777; Inf],(71.27775; Inf],[-Inf;-30.27775],(46.61115; Inf],(-20.5;-17.83335],(101.7777; Inf],(0.117533;0.247783],(-2.41102;-2.245545],sky
(151.5;193.5],(160.5;210.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(0.2074075;0.6438355],(5.47222;19.3611],(11.57775;241.335],(31.8889;47.22225],(26.2222;41.94445],(43.83335;57.5],(36.05555;55.83335],(-22.27775;-13.94445],(28.72225;42.16665],(-13.72225;-9.944445],(43.83335;57.5],(0.2749175;0.321112],(-2.41102;-2.245545],path
[-Inf;151.5],(155.5;160.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(2.527775;4.083335],(0.6438355;1.496295],(1.36111;2.055555],(1.59132;11.57775],(19.9074;28.75925],(15.61115;18.16665],(26.27775;36.27775],(16.94445;22.16665],(-13.94445;-10.83335],(21.16665;28.72225],(-13.72225;-9.944445],(28.38885;36.27775],(0.3629445;0.447372],(-2.20746;-2.08594],cement
(193.5; Inf],(160.5;210.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(0.6438355;1.496295],(2.055555;3.416665],(0.964527;1.59132],(47.22225;63.57405],(26.2222;41.94445],(57.5;77.8889],(36.05555;55.83335],(-22.27775;-13.94445],(28.72225;42.16665],(-17.83335;-13.72225],(57.5;77.8889],(0.2749175;0.321112],(-2.08594;-1.86573],path
(151.5;193.5],(81.5;116.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(4.083335;6.63889],(1.496295;7.75185],[-Inf;0.2777785],(0.02962965;0.3470235],(0.1296295;3.72222],[-Inf;3.944445],(0.0555555;3.944445],(1.722225;2.722225],(-1.277775;0.0555555],(1.166665;5.388885],(-6.277775;-0.0555555],(0.0555555;5.166665],(0.0926828;0.117533],(-2.08594;-1.86573],window
(193.5; Inf],(155.5;160.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(0.6438355;1.496295],(5.47222;19.3611],(1.59132;11.57775],(31.8889;47.22225],(26.2222;41.94445],(57.5;77.8889],(36.05555;55.83335],(-22.27775;-13.94445],(28.72225;42.16665],(-17.83335;-13.72225],(57.5;77.8889],(0.321112;0.3629445],(-2.20746;-2.08594],path
[-Inf;151.5],(116.5;129.5],9,(0.0555555; Inf],[-Inf;0.0555555],(2.527775;4.083335],(1.496295;7.75185],(2.055555;3.416665],(1.59132;11.57775],(10.2778;17.16665],(9.611115;15.61115],(22.7778;26.27775],(12.38885;16.94445],(-22.27775;-13.94445],(21.16665;28.72225],(-9.944445;-8.5],(20.72225;28.38885],(0.5243995;0.6216975],(-2.41102;-2.245545],foliage
(193.5; Inf],(129.5;147.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(1.496295;7.75185],(1.36111;2.055555],(0.3470235;0.964527],(19.9074;28.75925],(15.61115;18.16665],(26.27775;36.27775],(12.38885;16.94445],(-22.27775;-13.94445],(28.72225;42.16665],(-17.83335;-13.72225],(28.38885;36.27775],(0.447372;0.5243995],(-2.20746;-2.08594],cement
(151.5;193.5],(81.5;116.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(0.2074075;0.6438355],(0.2777785;0.5000005],(0.02962965;0.3470235],(19.9074;28.75925],(15.61115;18.16665],(26.27775;36.27775],(16.94445;22.16665],(-22.27775;-13.94445],(28.72225;42.16665],(-13.72225;-9.944445],(28.38885;36.27775],(0.447372;0.5243995],(-2.20746;-2.08594],window
[-Inf;151.5],(147.5;155.5],9,[-Inf;0.0555555],[-Inf;0.0555555],[-Inf;0.1944435],(0.00925905;0.02962985],(2.055555;3.416665],(1.59132;11.57775],(0.1296295;3.72222],[-Inf;3.944445],(0.0555555;3.944445],(0.1666665;1.722225],(-1.277775;0.0555555],(1.166665;5.388885],(-6.277775;-0.0555555],(0.0555555;5.166665],(0.5243995;0.6216975],(-2.08594;-1.86573],window
[-Inf;151.5],(129.5;147.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.1944435;0.3333345],(0.02962985;0.2074075],(0.5000005;1.36111],(0.3470235;0.964527],(4.48148;6.7963],(6.388885;8.611115],(6.166665;8.833335],(2.722225;4.166665],(0.0555555; Inf],(1.166665;5.388885],(-8.5;-6.277775],(6.5;8.5],(0.5243995;0.6216975],(-1.51262;-0.28793347],brickface
(193.5; Inf],(81.5;116.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.3333345;0.7222225],(0.2074075;0.6438355],(0.5000005;1.36111],(0.3470235;0.964527],(0.1296295;3.72222],[-Inf;3.944445],(3.944445;6.166665],(0.1666665;1.722225],(-3.166665;-1.277775],(5.388885;16.72225],(-6.277775;-0.0555555],(0.0555555;5.166665],(0.7169145; Inf],(-2.08594;-1.86573],window
[-Inf;151.5],(116.5;129.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.1944435;0.3333345],(0.02962985;0.2074075],(0.5000005;1.36111],(0.02962965;0.3470235],(4.48148;6.7963],(6.388885;8.611115],(6.166665;8.833335],(2.722225;4.166665],(0.0555555; Inf],(1.166665;5.388885],(-8.5;-6.277775],(6.5;8.5],(0.5243995;0.6216975],(-1.51262;-0.28793347],brickface
[-Inf;151.5],(81.5;116.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(0.02962985;0.2074075],(3.416665;5.47222],(1.59132;11.57775],(10.2778;17.16665],(15.61115;18.16665],(19.05555;22.7778],(6.944445;12.38885],(0.0555555; Inf],(5.388885;16.72225],(-17.83335;-13.72225],(20.72225;28.38885],(0.3629445;0.447372],(-1.51262;-0.28793347],brickface
[-Inf;151.5],[-Inf;54.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.7222225;1.250005],(0.2074075;0.6438355],(0.5000005;1.36111],(0.3470235;0.964527],(82.9815; Inf],(67.2778; Inf],(101.7777; Inf],(71.27775; Inf],[-Inf;-30.27775],(46.61115; Inf],(-25.72225;-20.5],(101.7777; Inf],(0.117533;0.247783],(-2.245545;-2.20746],sky
[-Inf;151.5],(147.5;155.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(0.3333345;0.7222225],(0.2074075;0.6438355],(0.5000005;1.36111],(0.02962965;0.3470235],(4.48148;6.7963],(3.944445;6.388885],(6.166665;8.833335],(2.722225;4.166665],(-7.388885;-3.166665],(5.388885;16.72225],(-6.277775;-0.0555555],(8.5;15.72225],(0.5243995;0.6216975],(-2.08594;-1.86573],brickface
[-Inf;151.5],(160.5;210.5],9,[-Inf;0.0555555],[-Inf;0.0555555],(1.250005;2.527775],(1.496295;7.75185],(2.055555;3.416665],(0.964527;1.59132],(47.22225;63.57405],(41.94445;56.3333],(57.5;77.8889],(36.05555;55.83335],(-22.27775;-13.94445],(42.16665;46.61115],(-25.72225;-20.5],(57.5;77.8889],(0.2749175;0.321112],(-2.08594;-1.86573],path
